Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
15.47,71.8,0.08,1.881,1.758,24886.45161
15.36,72.0,0.082,0.545,0.612,24793.54839
15.28,72.4,0.081,0.106,0.152,25025.80645
15.19,72.7,0.082,0.059,0.122,24961.93548
15.1,72.8,0.082,0.037,0.13,25205.80645
15.18,72.2,0.083,0.059,0.115,25420.64516
15.24,71.6,0.081,0.066,0.119,25287.09677
15.41,68.22,0.08,0.048,0.082,25136.12903
15.29,68.96,0.083,0.059,0.089,25263.87097
15.14,71.1,0.084,0.051,0.148,24996.77419
15.03,71.3,0.08,0.055,0.159,24654.19355
14.84,74.1,0.078,0.095,0.108,24567.09677
14.46,76.1,0.078,0.091,0.178,24218.70968
14.38,77.2,0.081,0.095,0.204,24114.19355
14.33,78.6,0.081,0.084,0.211,23696.12903
14.59,78.4,0.078,0.059,0.2,23388.3871
14.55,78.1,0.079,0.084,0.234,23254.83871
14.39,78.4,0.078,0.062,0.204,22656.77419
14.43,77.5,0.079,0.11,0.163,22256.12903
14.09,81.0,0.078,0.095,0.208,22035.48387
13.57,83.3,0.078,0.073,0.237,21536.12903
13.47,84.3,0.079,0.088,0.197,20676.77419
13.48,84.6,0.078,0.128,0.182,20154.19355
13.42,84.6,0.078,0.091,0.2,19643.22581
13.25,84.9,0.075,0.099,0.193,19126.45161
13.08,85.0,0.076,0.102,0.178,18656.12903
12.9,84.8,0.078,0.091,0.189,18214.83871
12.66,84.2,0.077,0.095,0.234,17814.19355
12.73,82.4,0.077,0.099,0.115,17297.41935
12.79,80.1,0.075,0.073,0.148,17024.51613
12.85,78.5,0.078,0.077,0.208,16507.74194
12.8,77.3,0.075,0.059,0.178,16281.29032
12.72,74.0,0.079,0.051,0.197,16060.64516
12.6,71.8,0.079,0.066,0.156,15863.22581
12.5,69.63,0.078,0.062,0.134,15596.12903
12.51,66.29,0.076,0.044,0.156,15270.96774
12.54,63.82,0.077,0.091,0.082,15300.0
12.53,63.85,0.079,0.066,0.137,15079.35484
12.52,63.89,0.079,0.048,0.119,14870.32258
12.46,64.39,0.081,0.051,0.096,14638.06452
12.45,64.59,0.077,0.055,0.134,13163.22581
12.51,64.02,0.079,0.055,0.148,14121.29032
12.48,64.59,0.079,0.059,0.122,14179.35484
12.34,65.85,0.082,0.062,0.152,14121.29032
12.05,65.39,0.08,0.037,0.152,14080.64516
11.62,66.79,0.082,0.073,0.082,13958.70968
11.31,69.89,0.081,0.091,0.148,14028.3871
10.94,72.8,0.08,0.048,0.152,13952.90323
10.83,73.6,0.087,0.102,0.156,13923.87097
10.83,73.6,0.082,0.055,0.115,13825.16129
10.84,73.6,0.078,0.044,0.13,13842.58065
11.02,71.1,0.081,0.037,0.126,13778.70968
11.0,68.42,0.08,0.077,0.145,13767.09677
11.01,66.96,0.082,0.084,0.126,13755.48387
10.92,66.42,0.079,0.066,0.13,13825.16129
10.97,65.52,0.083,0.062,0.108,13970.32258
11.04,63.48,0.081,0.062,0.126,14388.3871
10.95,62.48,0.08,0.044,0.108,14400.0
10.95,61.01,0.08,0.059,0.108,14074.83871
10.93,61.05,0.078,0.091,0.115,13703.22581
10.93,61.08,0.081,0.026,0.13,13627.74194
10.87,60.05,0.082,0.051,0.137,13500.0
11.02,59.05,0.08,0.033,0.122,13023.87097
11.09,57.78,0.077,0.062,0.122,12210.96774
11.07,57.71,0.079,0.037,0.159,10910.32258
11.02,58.11,0.077,0.048,0.085,10248.3871
11.13,57.48,0.078,0.051,0.141,9992.903226
11.16,57.58,0.09,0.066,0.085,9894.193548
11.16,57.98,0.082,0.062,0.174,9888.387097
11.22,57.78,0.079,0.483,0.534,9958.064516
11.32,56.61,0.082,2.244,2.01,10178.70968
11.5,55.81,0.08,9.0,8.14,10457.41935
11.55,55.21,0.08,31.15,28.53,10585.16129
11.47,56.78,0.082,53.76,48.31,10561.93548
11.39,56.85,0.081,106.6,98.3,10596.77419
11.34,60.59,0.078,135.1,124.5,10741.93548
10.68,65.73,0.084,27.55,25.23,10823.22581
10.09,68.34,0.079,28.06,25.82,11020.64516
10.02,66.9,0.078,145.6,141.4,11084.51613
10.21,66.34,0.08,95.2,87.8,11432.90323
10.74,61.09,0.079,226.0,216.6,11653.54839
11.04,60.49,0.084,333.1,324.1,12135.48387
11.25,60.43,0.084,242.2,230.8,12071.6129
11.27,60.03,0.081,219.4,205.9,12437.41935
11.45,60.3,0.084,172.8,160.4,12780.0
11.69,59.76,0.082,186.5,167.6,13058.70968
11.89,60.26,0.08,311.1,274.5,13232.90323
12.44,59.43,0.082,490.9,371.9,13645.16129
12.75,56.22,0.084,531.1,289.6,13912.25806
12.88,56.16,0.081,606.2,249.3,14185.16129
12.98,55.02,0.083,450.0,232.1,14696.12903
12.9,54.19,0.082,562.8,211.2,14823.87097
13.2,52.42,0.082,724.0,245.3,14841.29032
13.43,51.99,0.083,571.3,272.5,15085.16129
13.5,52.95,0.08,730.0,359.8,16443.87097
13.08,54.55,0.082,385.0,313.8,16734.19355
12.59,56.29,0.084,404.3,338.8,16890.96774
12.58,56.69,0.082,245.0,221.4,16769.03226
12.6,56.56,0.082,172.0,157.8,17105.80645
12.48,59.47,0.087,146.2,134.9,17790.96774
11.6,64.47,0.077,92.7,85.5,17692.25806
10.77,65.88,0.08,153.5,139.9,17820.0
11.15,63.81,0.08,232.6,215.4,18052.25806
11.35,61.53,0.078,174.9,162.3,17727.09677
11.14,62.47,0.084,359.1,282.7,17732.90323
11.29,62.9,0.079,490.4,377.0,17663.22581
11.37,63.14,0.082,504.6,371.1,17669.03226
11.67,61.57,0.082,272.6,247.3,17634.19355
11.46,64.57,0.082,151.4,137.8,17407.74194
10.92,66.54,0.085,85.6,78.7,17047.74194
10.51,66.24,0.085,137.5,126.5,17152.25806
10.38,66.54,0.083,216.5,200.4,17001.29032
10.55,65.61,0.08,462.1,374.9,16914.19355
11.2,63.14,0.081,509.6,364.1,16885.16129
11.66,59.23,0.08,400.0,307.5,16995.48387
11.8,59.5,0.081,767.0,376.5,16409.03226
12.15,58.93,0.081,764.0,402.2,16217.41935
12.01,59.67,0.082,505.5,419.1,16159.35484
11.7,60.67,0.083,419.1,353.3,16008.3871
11.15,63.07,0.082,337.4,295.1,15967.74194
11.0,64.64,0.079,602.8,507.7,16136.12903
11.33,63.67,0.08,505.6,436.0,15886.45161
11.48,61.4,0.086,565.6,531.5,15869.03226
12.26,61.4,0.085,722.0,733.0,15944.51613
12.57,59.97,0.082,716.0,763.0,15996.77419
13.01,56.59,0.082,622.3,672.4,16200.0
13.28,53.62,0.083,578.6,626.3,16020.0
13.03,54.19,0.082,525.4,575.7,15810.96774
13.33,54.12,0.083,494.2,540.4,15822.58065
13.55,54.36,0.089,485.4,532.8,15752.90323
13.35,54.96,0.086,436.9,464.5,15636.77419
12.83,59.7,0.085,273.1,284.3,15671.6129
12.33,62.07,0.084,229.8,235.9,15683.22581
12.21,62.77,0.086,331.5,360.9,16101.29032
12.08,62.7,0.082,210.8,225.8,16478.70968
11.63,64.57,0.085,177.3,187.9,16856.12903
11.63,64.84,0.08,146.2,150.4,17860.64516
11.54,65.17,0.086,87.9,83.0,19387.74194
11.63,65.27,0.083,125.5,135.7,21739.35484
11.69,64.73,0.087,52.08,49.87,23969.03226
11.59,63.4,0.083,41.79,38.75,24619.35484
11.45,62.93,0.085,36.45,33.35,25409.03226
11.33,62.76,0.083,21.01,18.89,25647.09677
11.21,63.53,0.087,11.04,10.33,25478.70968
11.0,63.3,0.085,3.257,3.049,25426.45161
11.04,63.46,0.086,0.783,0.786,25240.64516
10.81,65.37,0.087,0.117,0.211,25507.74194
10.75,65.57,0.082,0.04,0.111,25647.09677
11.09,63.6,0.085,0.055,0.159,25885.16129
10.77,65.23,0.082,0.048,0.122,25832.90323
10.81,65.2,0.085,0.04,0.134,25943.22581
10.75,66.33,0.085,0.066,0.119,26007.09677
10.57,67.1,0.081,0.055,0.137,25409.03226
10.47,67.4,0.085,0.048,0.119,24944.51613
10.33,67.83,0.09,0.07,0.093,24630.96774
10.24,68.07,0.087,0.044,0.13,24398.70968
10.13,68.67,0.085,0.059,0.13,24404.51613
10.25,68.67,0.082,0.062,0.104,24003.87097
10.59,66.27,0.085,0.073,0.085,23847.09677
10.37,67.74,0.088,0.066,0.104,23341.93548
10.02,70.1,0.085,0.051,0.141,22981.93548
9.8,71.1,0.081,0.062,0.085,22552.25806
9.96,70.9,0.086,0.044,0.152,22105.16129
10.05,70.1,0.088,0.095,0.104,21658.06452
10.0,69.88,0.082,0.066,0.122,21257.41935
10.06,69.01,0.081,0.04,0.089,21100.64516
10.12,68.47,0.085,0.077,0.089,20525.80645
10.16,67.77,0.089,0.066,0.089,20032.25806
10.08,68.11,0.088,0.07,0.108,19556.12903
9.95,69.08,0.085,0.055,0.126,19143.87097
9.8,69.58,0.089,0.044,0.111,18603.87097
9.77,69.45,0.082,0.055,0.137,17941.93548
9.7,69.58,0.085,0.051,0.134,17367.09677
9.7,69.25,0.082,0.055,0.115,17036.12903
9.72,68.75,0.082,0.077,0.126,16647.09677
9.72,68.38,0.084,0.055,0.152,16165.16129
9.67,68.35,0.082,0.04,0.115,15921.29032
9.64,68.05,0.087,0.095,0.085,15718.06452
9.55,68.38,0.084,0.051,0.115,15526.45161
9.46,68.71,0.086,0.051,0.111,15300.0
9.18,69.41,0.082,0.055,0.122,15038.70968
9.19,69.55,0.083,0.073,0.089,14870.32258
9.24,69.21,0.079,0.062,0.122,14800.64516
9.34,68.25,0.087,0.088,0.145,14690.32258
9.27,68.45,0.082,0.084,0.093,14475.48387
9.22,68.55,0.081,0.051,0.115,14301.29032
9.12,68.98,0.081,0.033,0.13,14318.70968
9.12,69.01,0.08,0.051,0.159,14243.22581
9.07,69.22,0.082,0.07,0.111,14173.54839
9.15,69.08,0.082,0.088,0.093,13889.03226
9.23,69.22,0.08,0.059,0.137,13772.90323
9.24,69.55,0.081,0.073,0.1,13738.06452
9.65,69.42,0.081,0.055,0.115,13848.3871
9.96,67.78,0.083,0.044,0.108,13714.83871
10.1,66.34,0.086,0.048,0.082,13302.58065
10.34,66.58,0.084,0.062,0.111,12942.58065
10.56,66.08,0.084,0.044,0.137,13354.83871
10.56,67.31,0.083,0.081,0.1,13482.58065
10.47,68.15,0.082,0.048,0.104,13691.6129
10.75,67.88,0.082,0.066,0.119,13947.09677
11.07,66.94,0.081,0.07,0.126,14481.29032
11.14,66.44,0.082,0.084,0.108,14475.48387
10.93,67.88,0.082,0.055,0.13,14150.32258
10.82,68.95,0.082,0.048,0.137,14040.0
10.66,70.6,0.083,0.073,0.108,13981.93548
10.35,72.5,0.083,0.044,0.115,13772.90323
10.1,74.5,0.081,0.07,0.115,13273.54839
10.14,79.1,0.083,0.062,0.152,12332.90323
10.35,77.9,0.085,0.055,0.115,11223.87097
10.57,78.0,0.084,0.059,0.111,10329.67742
11.12,77.1,0.084,0.07,0.134,10097.41935
11.4,75.9,0.083,0.073,0.104,10347.09677
11.28,75.1,0.08,0.121,0.104,10300.64516
11.64,77.0,0.082,0.637,0.642,10358.70968
11.74,74.1,0.084,2.584,2.392,10701.29032
11.2,74.4,0.082,7.26,6.861,10730.32258
11.16,74.2,0.083,18.49,17.0,10660.64516
11.62,75.0,0.083,65.97,63.2,10567.74194
11.94,73.6,0.078,59.98,57.57,10364.51613
12.26,72.4,0.085,67.63,62.36,10428.3871
12.49,72.8,0.08,182.7,177.3,10550.32258
13.61,69.88,0.082,237.7,232.9,10660.64516
13.7,67.01,0.078,299.0,289.2,11020.64516
13.7,66.81,0.082,309.4,300.5,11514.19355
12.75,69.52,0.084,314.6,305.6,12094.83871
13.19,71.0,0.082,368.1,359.4,12321.29032
13.81,67.95,0.083,370.5,356.7,12483.87097
14.0,67.45,0.079,466.9,460.9,12797.41935
14.31,67.38,0.085,556.1,536.8,13343.22581
14.5,66.71,0.085,602.2,573.0,13343.22581
13.76,68.51,0.086,362.7,326.9,13511.6129
13.31,69.05,0.085,200.8,182.3,13865.80645
13.1,69.88,0.083,239.1,209.7,14179.35484
13.37,70.3,0.081,204.6,171.9,14458.06452
13.35,69.82,0.086,191.8,176.0,14667.09677
13.36,70.5,0.083,151.8,136.9,14777.41935
13.52,70.7,0.087,88.0,81.7,14765.80645
13.43,70.8,0.086,123.3,116.2,15311.6129
13.56,70.6,0.087,134.9,119.8,15543.87097
13.72,70.5,0.086,198.0,187.3,15648.3871
14.09,71.2,0.084,774.0,286.1,15915.48387
14.56,68.41,0.087,625.8,292.7,16060.64516
14.52,67.18,0.086,646.8,259.9,16234.83871
14.53,66.98,0.084,295.3,189.1,16362.58065
14.48,67.21,0.081,373.1,257.9,16350.96774
14.47,66.71,0.083,418.5,209.4,16420.64516
14.46,65.94,0.082,316.7,193.9,16252.25806
14.81,66.61,0.087,774.0,219.4,16292.90323
15.01,62.87,0.085,842.0,155.4,16095.48387
15.02,61.5,0.084,844.0,104.8,16205.80645
15.25,60.97,0.084,923.0,158.9,16292.90323
15.64,62.07,0.086,842.0,249.8,16153.54839
15.52,60.63,0.08,735.0,216.9,16124.51613
15.79,60.03,0.084,827.0,216.4,15909.67742
15.56,59.1,0.085,378.2,242.9,15776.12903
15.62,55.33,0.084,507.3,207.2,15845.80645
15.7,52.79,0.082,171.5,126.4,15677.41935
15.67,52.52,0.086,549.3,96.9,15172.25806
15.86,47.68,0.086,650.5,87.3,14986.45161
16.11,46.68,0.086,543.9,127.6,14928.3871
16.19,47.28,0.087,433.3,161.6,14986.45161
15.9,46.51,0.086,698.8,249.6,14719.35484
16.22,44.01,0.086,746.0,424.9,14765.80645
16.54,44.57,0.085,733.0,610.7,14434.83871
16.5,45.28,0.085,601.0,585.3,14492.90323
16.28,44.91,0.086,645.7,664.5,14446.45161
16.44,44.31,0.083,720.0,759.0,14556.77419
16.3,41.84,0.085,517.6,530.2,14632.25806
16.2,43.77,0.086,579.0,596.7,14562.58065
16.4,42.7,0.085,482.6,504.2,14614.83871
16.15,42.6,0.084,467.0,479.4,14283.87097
16.23,42.1,0.086,425.7,444.9,14452.25806
16.1,41.57,0.087,320.4,330.3,14562.58065
16.15,40.03,0.088,274.9,287.0,14585.80645
16.3,35.46,0.09,436.4,476.3,14696.12903
16.33,32.82,0.085,364.8,401.9,14736.77419
16.55,30.05,0.084,350.4,390.2,14870.32258
16.65,30.14,0.086,313.1,349.0,15096.77419
16.64,27.34,0.091,279.8,313.1,15642.58065
16.66,26.27,0.086,239.9,271.7,16333.54839
16.54,26.87,0.088,184.4,209.2,17221.93548
16.34,39.96,0.087,130.5,147.2,18557.41935
15.6,45.5,0.086,112.7,130.0,20943.87097
15.15,47.93,0.083,90.8,97.1,23034.19355
14.91,48.1,0.082,71.6,77.8,24032.90323
14.78,49.2,0.086,48.71,52.95,24601.93548
14.64,49.4,0.085,34.14,38.07,24665.80645
14.56,49.17,0.088,15.45,15.62,24996.77419
14.29,49.03,0.087,4.278,4.083,24776.12903
13.94,50.5,0.087,1.501,1.45,24694.83871
13.67,51.13,0.086,0.242,0.204,24892.25806
13.52,53.24,0.084,0.066,0.115,25159.35484
13.43,53.2,0.088,0.055,0.119,25194.19355
13.44,52.27,0.086,0.048,0.093,24845.80645
13.37,51.94,0.085,0.062,0.119,24892.25806
13.41,51.54,0.086,0.084,0.104,24793.54839
13.66,49.93,0.085,0.048,0.119,25072.25806
13.69,48.87,0.085,0.044,0.104,24979.35484
13.74,48.87,0.089,0.062,0.085,24898.06452
13.55,49.53,0.09,0.081,0.115,24671.6129
13.58,49.43,0.087,0.059,0.134,24480.0
13.59,50.0,0.088,0.048,0.115,24253.54839
13.46,50.6,0.084,0.04,0.156,23910.96774
13.55,50.67,0.087,0.073,0.093,23719.35484
13.41,52.04,0.087,0.062,0.134,23481.29032
13.35,52.27,0.087,0.048,0.13,23202.58065
13.44,52.27,0.082,0.051,0.134,22738.06452
13.65,52.27,0.09,0.066,0.115,22354.83871
13.6,51.74,0.086,0.077,0.108,21814.83871
13.41,53.07,0.087,0.062,0.13,21298.06452
13.16,53.67,0.087,0.059,0.134,20972.90323
12.91,55.44,0.087,0.037,0.108,20467.74194
12.8,55.71,0.087,0.066,0.1,19620.0
12.84,55.64,0.087,0.055,0.111,19138.06452
12.8,55.37,0.094,0.044,0.085,18673.54839
12.74,55.31,0.085,0.055,0.126,17715.48387
12.4,57.44,0.088,0.048,0.115,17303.22581
12.14,58.21,0.091,0.037,0.126,16902.58065
11.72,60.78,0.086,0.044,0.115,16658.70968
11.06,63.58,0.082,0.037,0.152,16141.93548
11.06,63.85,0.088,0.059,0.13,15793.54839
11.17,62.75,0.086,0.04,0.13,15607.74194
10.96,63.22,0.082,0.044,0.108,15439.35484
10.91,63.25,0.083,0.059,0.111,15061.93548
10.54,64.52,0.088,0.073,0.115,14812.25806
10.48,64.49,0.083,0.04,0.13,14614.83871
10.12,65.72,0.082,0.044,0.148,14405.80645
9.66,67.59,0.086,0.026,0.119,14295.48387
9.66,67.86,0.086,0.051,0.126,14214.19355
9.69,67.96,0.088,0.051,0.141,14063.22581
9.93,67.26,0.085,0.048,0.119,13970.32258
10.19,65.12,0.085,0.055,0.085,13836.77419
9.96,65.02,0.085,0.055,0.067,13877.41935
9.39,66.96,0.086,0.055,0.137,13801.93548
9.51,66.99,0.085,0.029,0.13,13778.70968
9.71,65.59,0.084,0.04,0.152,13755.48387
9.73,64.55,0.082,0.073,0.082,13720.64516
9.72,63.85,0.082,0.037,0.159,13685.80645
9.57,63.89,0.082,0.048,0.096,13598.70968
9.45,64.82,0.084,0.051,0.119,13749.67742
9.55,64.89,0.085,0.048,0.07,13743.87097
9.8,63.28,0.084,0.051,0.148,13726.45161
10.03,61.95,0.084,0.037,0.111,13836.77419
9.74,62.12,0.085,0.062,0.137,14098.06452
9.43,63.29,0.084,0.051,0.163,14388.3871
9.46,63.62,0.082,0.029,0.093,14318.70968
9.67,62.79,0.087,0.022,0.141,14028.3871
9.79,61.95,0.084,0.062,0.13,13796.12903
9.77,61.32,0.084,0.044,0.141,13627.74194
9.7,61.75,0.084,0.051,0.152,13424.51613
10.03,61.05,0.09,0.033,0.134,12907.74194
10.31,59.61,0.084,0.055,0.111,11909.03226
9.71,61.22,0.087,0.037,0.122,10643.22581
9.35,61.99,0.084,0.055,0.115,9992.903226
9.47,61.89,0.085,0.055,0.111,9638.709677
9.73,61.06,0.088,0.048,0.07,9609.677419
10.06,60.36,0.086,0.099,0.119,9603.870968
10.45,60.23,0.083,0.974,0.935,9569.032258
10.67,58.89,0.088,4.582,4.143,9917.419355
10.61,59.33,0.086,6.357,5.812,10080.0
10.73,60.13,0.085,8.04,7.51,10056.77419
10.6,61.53,0.088,16.2,14.98,9987.096774
10.5,62.56,0.086,20.67,18.68,10109.03226
10.47,63.07,0.085,24.97,22.94,10318.06452
10.46,63.27,0.082,54.19,50.41,10712.90323
10.58,62.93,0.083,95.8,86.7,11078.70968
10.92,62.57,0.083,100.9,92.5,11328.3871
11.52,62.27,0.088,124.5,114.9,11641.93548
11.63,60.73,0.086,139.4,127.3,12048.3871
11.95,59.73,0.082,132.3,120.7,12298.06452
12.15,59.3,0.087,135.6,124.9,12576.77419
12.25,59.16,0.087,166.1,152.7,12960.0
12.38,58.4,0.086,215.0,197.1,13337.41935
12.91,57.9,0.086,292.1,261.5,13581.29032
13.1,57.36,0.084,314.1,279.8,13900.64516
13.5,56.23,0.085,283.4,247.9,14179.35484
13.64,56.69,0.087,313.5,278.2,14382.58065
14.29,55.46,0.083,325.6,286.8,14876.12903
14.56,53.76,0.084,345.9,309.3,15015.48387
14.95,51.22,0.084,343.3,307.9,15392.90323
15.01,50.62,0.082,300.1,269.5,15636.77419
15.03,50.88,0.082,242.1,218.5,15869.03226
15.18,55.79,0.086,395.1,315.5,16101.29032
15.16,57.46,0.084,373.6,323.5,16112.90323
15.37,57.69,0.085,391.9,338.6,16188.3871
15.32,57.6,0.087,335.2,299.0,16327.74194
15.26,57.33,0.086,456.3,354.9,16374.19355
15.55,55.59,0.085,669.1,438.0,16443.87097
15.48,58.2,0.087,432.5,335.7,16560.0
15.22,57.8,0.082,388.9,321.1,16786.45161
15.23,56.09,0.086,370.3,314.7,16879.35484
15.19,58.06,0.086,342.9,302.8,17059.35484
15.27,58.56,0.085,447.0,385.7,16966.45161
15.33,58.7,0.086,497.5,408.4,17024.51613
15.59,59.33,0.083,651.2,366.2,17192.90323
15.88,58.33,0.081,829.0,344.4,17285.80645
16.23,56.99,0.082,919.0,210.8,16937.41935
16.32,56.09,0.084,721.0,177.5,16757.41935
16.64,54.76,0.085,838.0,204.4,16676.12903
16.88,51.49,0.085,842.0,215.3,16681.93548
17.12,51.02,0.081,913.0,193.8,16670.32258
17.11,48.68,0.083,740.0,349.0,16583.22581
16.95,44.41,0.082,612.6,372.5,16501.93548
17.03,44.41,0.083,650.5,405.5,16385.80645
17.36,45.41,0.083,800.0,455.0,16368.3871
17.42,46.24,0.086,883.0,610.9,16176.77419
17.35,46.67,0.084,778.0,690.8,16223.22581
17.43,42.93,0.086,712.0,722.0,16298.70968
17.55,42.76,0.084,726.0,768.0,16194.19355
17.56,43.46,0.081,749.0,797.0,16170.96774
17.59,41.83,0.085,567.1,568.2,15869.03226
17.61,42.0,0.088,505.5,470.5,15956.12903
17.57,41.93,0.085,667.0,649.6,15845.80645
17.54,41.12,0.085,568.9,544.9,15723.87097
17.48,43.19,0.086,565.9,551.8,15677.41935
17.4,44.1,0.086,504.9,490.6,15526.45161
17.38,44.19,0.084,379.5,355.6,15410.32258
17.14,45.76,0.082,339.2,320.0,15375.48387
17.18,43.83,0.086,480.6,485.4,15648.3871
17.14,45.76,0.085,472.5,499.3,15450.96774
16.89,48.3,0.085,316.2,344.5,15439.35484
16.63,51.74,0.086,344.6,361.3,15601.93548
16.55,51.47,0.084,359.6,384.0,16112.90323
16.42,52.94,0.083,268.7,295.6,16530.96774
16.14,55.11,0.081,220.4,245.9,17094.19355
16.0,55.37,0.08,200.9,221.4,18301.93548
15.68,58.31,0.081,148.7,172.4,20421.29032
15.54,59.25,0.083,135.5,139.1,22778.70968
15.26,60.38,0.081,88.4,96.7,23905.16129
14.96,61.35,0.083,66.08,74.0,24480.0
14.61,62.92,0.084,40.52,45.11,24752.90323
14.36,64.02,0.082,18.82,19.2,24869.03226
14.12,64.55,0.083,5.852,5.496,24950.32258
13.99,64.82,0.082,2.075,1.992,24845.80645
14.05,64.42,0.087,0.384,0.438,24799.35484
13.9,65.65,0.084,0.099,0.104,24810.96774
13.68,66.19,0.082,0.051,0.13,24863.22581
13.82,65.35,0.084,0.066,0.119,25095.48387
13.87,63.92,0.082,0.077,0.13,25327.74194
13.79,64.42,0.084,0.026,0.137,25217.41935
13.93,62.72,0.082,0.062,0.119,24851.6129
13.8,63.75,0.084,0.044,0.085,24793.54839
13.55,64.45,0.082,0.037,0.108,24642.58065
13.72,62.68,0.086,0.055,0.122,24480.0
13.72,62.58,0.085,0.066,0.1,24375.48387
13.74,60.91,0.084,0.077,0.108,24149.03226
13.74,60.65,0.087,0.073,0.082,24102.58065
13.63,61.68,0.083,0.081,0.1,23800.64516
13.59,62.15,0.083,0.04,0.093,23580.0
13.7,61.35,0.082,0.066,0.13,23225.80645
13.74,61.11,0.086,0.048,0.13,23005.16129
13.74,61.05,0.081,0.044,0.108,22825.16129
13.68,60.75,0.083,0.044,0.122,22354.83871
13.49,60.35,0.084,0.077,0.093,21872.90323
13.26,61.08,0.081,0.051,0.082,21338.70968
13.07,61.08,0.082,0.07,0.137,20943.87097
12.93,61.85,0.087,0.062,0.078,20247.09677
12.76,62.72,0.083,0.033,0.074,19625.80645
12.58,63.32,0.084,0.062,0.067,19155.48387
12.63,63.32,0.084,0.04,0.137,18563.22581
12.97,62.68,0.081,0.055,0.104,18081.29032
12.99,61.95,0.085,0.055,0.171,17401.93548
12.89,62.72,0.084,0.04,0.1,17053.54839
13.05,62.78,0.085,0.059,0.119,16798.06452
13.38,60.51,0.085,0.073,0.104,16432.25806
13.35,58.54,0.082,0.051,0.148,15961.93548
13.21,58.81,0.086,0.07,0.093,15671.6129
13.21,59.58,0.083,0.099,0.137,15392.90323
13.21,59.58,0.082,0.055,0.104,15218.70968
13.09,60.78,0.083,0.095,0.122,14986.45161
12.79,62.05,0.081,0.048,0.096,14800.64516
12.94,61.55,0.082,0.048,0.119,14696.12903
13.03,60.95,0.078,0.066,0.115,14667.09677
13.23,59.95,0.085,0.073,0.1,14591.6129
13.58,59.91,0.084,0.07,0.089,14370.96774
14.07,58.18,0.084,0.073,0.082,14411.6129
13.72,60.25,0.083,0.055,0.1,14272.25806
14.06,60.15,0.083,0.044,0.122,14272.25806
15.47,57.04,0.08,0.048,0.137,14109.67742
15.65,58.41,0.081,0.04,0.13,14034.19355
15.57,58.48,0.08,0.059,0.134,14086.45161
15.61,59.38,0.08,0.055,0.159,14045.80645
15.59,59.38,0.08,0.051,0.122,14016.77419
15.59,59.51,0.081,0.051,0.1,13906.45161
15.63,59.58,0.079,0.07,0.152,13848.3871
15.69,59.75,0.08,0.04,0.13,13883.22581
15.72,58.85,0.08,0.062,0.126,14103.87097
15.77,58.85,0.081,0.07,0.159,14521.93548
15.85,57.61,0.079,0.059,0.152,14446.45161
15.87,56.81,0.081,0.055,0.163,14336.12903
16.03,58.34,0.078,0.033,0.163,14080.64516
16.09,58.31,0.081,0.066,0.111,13987.74194
16.13,59.11,0.078,0.04,0.174,13685.80645
16.15,58.38,0.08,0.051,0.104,13366.45161
16.16,58.34,0.08,0.04,0.204,12977.41935
16.08,58.61,0.081,0.044,0.182,12112.25806
16.07,58.54,0.083,0.084,0.115,11003.22581
14.96,60.35,0.081,0.033,0.174,10306.45161
14.09,61.52,0.082,0.04,0.111,9859.354839
15.25,61.95,0.081,0.04,0.174,9847.741935
15.89,58.34,0.081,0.245,0.211,9615.483871
15.61,59.15,0.081,1.285,1.102,9348.387097
15.64,59.41,0.083,4.37,4.002,9377.419355
14.54,61.21,0.081,16.82,15.7,9412.258065
15.1,61.35,0.083,44.48,42.37,9510.967742
14.92,60.95,0.085,71.3,68.79,9737.419355
16.16,56.98,0.083,100.9,98.3,9754.83871
16.41,56.81,0.082,131.2,128.6,10050.96774
16.52,56.31,0.081,162.6,160.2,10312.25806
16.51,56.78,0.081,196.5,194.4,10672.25806
16.5,56.74,0.083,230.7,229.5,10805.80645
16.62,56.28,0.084,264.4,264.3,11200.64516
16.71,56.11,0.082,297.8,298.8,11700.0
16.78,56.01,0.082,330.7,333.3,12123.87097
16.88,56.07,0.085,364.8,369.4,12425.80645
16.92,55.77,0.082,398.2,405.0,12576.77419
17.04,55.81,0.082,430.5,439.4,12971.6129
17.12,55.77,0.082,461.1,472.1,13720.64516
17.31,55.97,0.082,492.1,504.6,14063.22581
17.44,55.84,0.084,520.6,533.6,14254.83871
17.54,55.71,0.083,547.9,555.8,14388.3871
17.6,55.84,0.086,573.1,564.7,14707.74194
17.81,56.07,0.083,597.1,556.6,15096.77419
17.98,56.21,0.081,621.2,499.4,15241.93548
18.01,56.04,0.079,644.3,383.7,15474.19355
18.09,55.74,0.081,665.7,255.5,15468.3871
18.28,55.34,0.086,684.0,206.1,15660.0
18.45,55.61,0.084,704.0,164.4,16124.51613
18.62,55.17,0.083,722.0,110.2,16188.3871
18.55,55.34,0.082,739.0,67.6,16217.41935
18.76,54.51,0.081,752.0,55.91,16263.87097
18.83,54.74,0.081,765.0,49.06,16455.48387
18.91,53.77,0.084,775.0,45.54,16461.29032
19.0,54.01,0.084,784.0,43.81,16420.64516
19.01,54.24,0.082,792.0,43.53,15863.22581
19.04,54.21,0.085,796.0,43.11,16269.67742
19.13,54.41,0.081,801.0,42.75,16856.12903
