Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone3
9.76,80.7,0.075,129.4,128.7,15693.82915
16.27,67.9,0.083,6.95,5.879,11189.16923
19.36,76.3,0.072,0.055,0.111,14035.66265
12.64,76.6,0.083,0.048,0.096,11716.62651
26.27,55.89,0.262,238.4,133.8,13079.14198
9.64,86.0,4.917,0.275,0.356,25054.55276
24.85,88.8,4.923,0.084,0.096,34662.31975
14.21,78.0,0.074,0.066,0.152,9156.302521
11.06,84.0,0.068,0.062,0.189,13789.26633
17.94,84.7,0.066,0.048,0.122,17361.61943
23.46,57.65,4.908,0.102,0.133,25600.66946
11.88,66.37,0.091,346.2,330.3,16237.98995
19.14,63.49,4.919,323.0,57.4,10664.09639
12.66,81.7,0.07,0.077,0.111,27098.70968
12.11,65.68,4.919,93.6,94.3,15334.91457
19.18,92.4,0.075,0.077,0.122,11304.07295
9.01,63.53,4.916,0.095,0.063,9952.771084
28.22,62.56,4.91,852.0,81.1,28818.07531
22.09,68.74,4.921,609.0,111.5,18387.69231
18.48,83.1,4.919,0.033,0.159,11957.68997
20.15,87.6,0.079,0.055,0.133,23193.6
24.19,68.33,4.909,366.3,98.2,21782.06897
17.01,84.6,4.914,0.055,0.126,8298.601824
17.78,61.82,0.074,583.2,121.3,16629.67742
15.66,66.4,0.081,137.8,131.0,11549.53846
15.14,86.4,0.075,0.051,0.141,7298.313253
21.49,67.97,4.927,841.0,263.6,18801.61943
13.89,80.8,0.077,0.044,0.108,9213.92557
11.79,86.6,4.917,117.9,117.8,16475.33668
9.71,77.8,0.086,0.059,0.115,12242.89157
20.19,88.3,0.29,0.062,0.133,13955.79162
15.6,90.4,4.911,0.037,0.2,10767.93522
17.3,68.0,0.08,7.65,6.517,12189.09091
16.11,90.5,4.915,0.029,0.174,15816.68016
20.47,66.88,0.078,0.223,0.222,18176.38554
27.36,56.72,0.066,229.5,247.8,29173.16614
28.43,32.08,4.907,465.1,82.7,25058.41004
21.15,49.4,4.915,722.0,67.66,15967.74194
18.63,31.59,0.085,209.5,261.6,16811.56627
8.75,75.1,0.083,0.055,0.152,10838.89556
21.12,60.86,4.908,0.095,0.104,25739.24686
20.29,74.6,4.915,25.59,18.85,12167.19101
15.01,66.09,0.087,138.6,139.0,16921.44578
16.39,68.63,0.076,0.059,0.096,23063.27273
23.35,69.32,0.069,821.0,138.6,17209.10769
29.67,33.18,4.904,728.0,48.36,30161.67364
18.99,70.3,0.07,0.048,0.122,11739.75904
17.57,60.33,0.076,134.8,165.7,17395.66265
12.94,63.05,0.078,0.084,0.1,9818.967587
21.88,66.91,4.923,0.077,0.085,24963.88664
20.52,42.43,0.082,627.8,551.0,11930.60241
34.99,21.17,4.909,197.3,185.5,28715.73668
17.81,83.8,4.918,0.069,0.119,21699.10931
14.49,82.4,0.074,0.04,0.148,9853.541417
16.08,76.9,4.914,0.048,0.108,14405.78313
14.42,79.0,0.077,0.062,0.122,15649.15663
15.88,36.64,4.919,485.3,90.9,9478.554217
6.811,90.2,0.075,0.048,0.178,14744.44221
20.33,74.8,0.07,775.0,210.8,15536.84211
13.51,57.41,0.081,0.07,0.108,13667.69849
21.0,93.7,4.918,3.832,3.209,9731.399387
25.76,79.5,4.923,42.71,38.69,35831.29707
22.9,48.58,0.081,1044.0,228.5,17498.58462
13.8,65.03,0.088,0.154,0.189,25648.19277
24.43,60.19,4.905,0.073,0.144,30348.45188
13.71,68.67,4.913,138.2,135.4,14813.90955
11.16,65.88,4.917,0.048,0.137,14970.21106
15.03,76.1,0.081,0.026,0.174,14728.45138
20.66,80.9,4.916,213.7,75.4,8825.331971
25.47,87.5,4.915,0.069,0.156,24088.3682
24.27,59.26,0.072,874.0,111.5,18112.98462
17.72,51.4,0.083,0.073,0.085,11184.57831
20.87,78.3,4.918,118.2,126.2,22293.76518
20.07,79.6,0.07,0.026,0.122,10959.75684
16.85,78.9,4.918,0.234,0.245,10558.05668
19.79,72.2,0.077,209.1,197.7,10575.54656
22.3,78.5,4.92,310.6,164.8,11973.03371
13.05,85.3,0.071,71.4,70.9,17916.78392
24.87,39.82,0.086,826.0,88.9,16391.6129
18.99,71.5,4.919,92.3,70.6,10405.34954
14.38,69.43,0.078,0.088,0.152,15250.12048
22.49,87.1,0.29,62.07,48.91,14002.86006
26.89,73.9,4.92,366.8,343.0,26209.20502
20.87,72.9,0.067,453.0,474.5,10328.6747
24.01,54.12,4.921,0.084,0.07,9337.386018
25.57,42.58,0.085,632.8,664.8,17314.97976
20.63,43.34,4.919,482.1,48.86,10473.25301
14.98,85.1,0.082,0.029,0.089,22615.27273
14.25,69.61,0.072,0.051,0.093,14290.12048
23.27,43.16,0.081,0.084,0.119,15367.77328
20.04,69.57,4.921,677.8,681.8,16148.98785
12.64,86.4,0.07,0.073,0.174,26600.20101
13.76,73.2,4.919,0.048,0.104,12914.77204
24.48,83.9,4.91,0.084,0.163,34499.74895
18.41,89.9,4.914,0.644,0.534,9870.121457
8.26,90.7,0.082,0.044,0.145,14420.26131
12.09,47.95,0.088,145.6,144.3,15855.9196
29.77,43.49,4.922,613.2,57.81,25399.37304
10.56,77.6,0.082,17.13,17.38,13331.9397
20.68,89.7,0.066,0.059,0.133,14408.86154
15.72,74.3,0.08,0.04,0.104,13021.09091
17.63,81.9,0.082,519.4,273.6,16366.54545
20.29,73.4,0.07,171.5,142.3,11722.40964
20.92,80.2,4.912,0.058,0.104,15091.31767
6.709,80.7,0.086,198.0,200.7,15290.60241
15.95,50.74,0.082,480.5,40.31,15450.69347
31.87,40.69,4.918,567.2,69.09,30137.57322
16.05,84.7,0.072,0.037,0.119,14423.27273
18.07,92.2,0.07,0.059,0.119,15260.79027
24.21,92.9,4.927,0.121,0.115,20746.83386
13.74,86.1,0.08,0.026,0.119,10618.18182
24.02,73.1,4.921,0.084,0.133,31541.16923
13.46,67.48,4.915,0.048,0.111,18877.74874
12.99,61.67,4.916,281.3,67.61,14084.50251
20.14,55.85,4.902,0.099,0.089,28577.30408
10.83,90.5,0.084,0.055,0.185,18015.19598
24.77,58.19,4.924,0.578,0.415,22606.64577
10.73,63.57,0.084,0.033,0.13,25966.26506
9.05,85.2,0.076,0.059,0.122,15973.54839
11.17,75.1,4.916,275.1,279.2,16012.22111
26.39,77.7,4.905,0.11,0.067,25417.42947
17.47,70.2,0.068,248.1,199.3,17449.06883
19.78,84.6,0.068,9.37,8.07,10799.26154
21.68,72.3,4.912,42.57,34.48,16888.3682
19.19,56.02,0.084,0.051,0.119,25834.33846
25.88,84.4,4.909,0.055,0.148,34951.22257
24.05,93.1,4.921,6.272,4.752,11826.95925
14.44,85.5,0.083,42.88,32.77,7795.662651
15.19,64.42,0.079,0.059,0.1,9029.531813
14.82,82.2,0.075,224.6,205.3,14945.80645
23.81,69.23,4.928,133.9,105.1,11514.16413
18.39,84.1,4.915,112.2,95.0,13892.79352
17.16,57.81,0.082,0.081,0.111,12290.9964
14.23,67.26,0.08,0.037,0.122,25332.42211
16.89,68.62,4.914,0.029,0.133,9929.638554
18.75,89.0,4.917,0.069,0.126,15828.34008
12.28,65.69,0.078,4.143,4.221,14296.27851
20.58,71.2,4.918,236.9,199.9,10708.81459
27.82,48.33,4.918,552.8,81.0,18480.97166
22.77,74.7,4.91,0.073,0.1,19452.78997
15.08,80.8,0.073,0.062,0.074,8692.048193
19.24,68.06,0.15,0.069,0.096,14385.29111
21.6,65.9,4.924,841.0,304.2,17956.2753
24.43,52.69,4.912,0.084,0.078,29794.14226
21.17,91.6,4.916,0.066,0.152,12473.13585
34.98,28.41,4.908,626.2,68.11,27709.45607
18.25,70.9,0.069,0.062,0.126,11976.86747
24.19,80.2,0.318,52.79,42.67,22557.54852
21.83,67.66,4.919,0.077,0.1,15756.83891
15.99,68.71,0.082,27.53,23.22,11787.63636
19.94,89.2,0.068,0.051,0.141,21350.4
11.88,77.4,0.075,47.33,45.29,11961.29032
20.35,47.25,4.918,423.5,87.9,10502.16867
17.12,58.51,4.924,542.5,44.19,16345.16129
24.13,84.5,4.917,0.055,0.13,21744.60251
14.1,64.02,0.086,0.026,0.141,18333.58794
19.53,71.1,4.916,0.073,0.104,10702.97872
19.59,49.23,0.083,0.095,0.078,10768.19277
17.04,79.3,0.083,0.055,0.156,14423.13253
28.25,54.35,0.067,0.121,0.078,42127.53138
14.33,90.1,0.068,21.01,19.22,13637.81818
21.83,87.2,4.919,0.084,0.126,13066.83386
23.4,48.28,4.903,345.0,30.44,21360.75235
18.76,57.12,0.081,0.051,0.078,24800.49231
23.48,56.66,4.918,0.099,0.078,24443.84937
14.65,58.98,4.921,0.044,0.115,25648.19277
21.47,67.3,4.929,357.0,318.9,17408.25911
22.64,66.26,4.921,434.4,194.7,11049.31563
26.69,70.9,4.917,549.8,250.6,25148.78661
24.81,88.9,4.916,0.091,0.141,27150.84639
11.93,85.3,0.069,0.081,0.145,24392.90323
21.75,81.1,0.084,432.1,367.6,14580.18462
27.99,47.65,4.908,297.1,100.5,27403.63636
17.83,93.6,0.084,0.077,0.13,12348.69301
26.01,67.62,0.339,553.2,203.2,16673.99387
16.2,69.06,0.073,0.033,0.141,8389.915966
10.65,92.2,0.084,0.059,0.145,12805.14573
26.6,60.39,0.261,518.2,73.7,16220.96016
28.26,49.79,4.909,122.7,130.5,40066.94561
20.72,75.0,0.076,122.2,43.94,17003.1348
10.43,84.3,0.073,0.022,0.141,14080.64516
26.34,32.28,4.908,0.106,0.1,23714.81172
16.91,66.47,0.079,0.026,0.119,22474.49393
13.9,68.28,0.085,29.96,33.67,13633.61345
13.74,49.33,0.081,47.93,61.01,15540.93637
25.44,41.88,4.911,242.1,213.0,23329.20502
21.62,73.8,0.076,474.6,455.5,13321.84615
29.29,43.72,4.905,857.0,56.18,29607.36402
16.09,83.3,0.073,118.8,97.5,19653.81818
14.75,73.3,0.079,0.015,0.241,15122.91498
21.61,52.22,0.084,775.0,240.9,17914.18182
25.28,82.4,4.916,0.073,0.159,31583.59833
22.65,48.45,4.904,0.077,0.104,20048.65204
20.88,60.23,0.076,106.7,118.8,22870.93117
10.55,74.2,0.083,0.07,0.104,14463.38535
22.64,68.4,0.067,129.6,114.6,12938.1155
13.7,37.38,0.083,413.8,473.0,16545.54217
23.14,81.2,4.916,74.5,64.71,14432.35955
20.74,84.5,0.073,0.08,0.126,13640.86154
9.8,76.3,0.086,0.084,0.085,20934.93976
19.24,81.9,4.911,393.7,370.8,13531.33603
10.45,84.0,0.082,0.044,0.115,12965.18607
21.15,93.5,4.913,0.033,0.115,9954.974464
10.45,87.1,0.081,0.04,0.137,14729.63855
11.09,70.4,0.081,0.07,0.159,14819.69849
27.38,73.5,4.906,500.8,288.1,27469.84326
21.04,60.89,0.072,653.5,279.5,14492.90323
16.75,57.84,0.078,374.2,206.4,16372.04819
16.28,66.65,4.918,0.073,0.048,16296.86747
8.13,87.7,4.918,1.482,1.406,7156.782713
12.85,56.39,4.915,466.8,486.4,16672.1608
22.83,70.4,4.917,507.5,492.5,14597.90769
21.24,72.0,4.923,124.6,26.36,11038.4953
13.92,66.1,0.077,0.062,0.1,21569.60804
30.45,42.38,4.927,698.4,42.06,16581.81818
20.39,65.47,0.082,186.9,164.6,17233.36032
18.6,71.7,0.08,0.069,0.119,15461.05263
29.98,40.35,4.908,718.0,64.85,28914.47699
20.85,59.21,0.083,1.444,1.449,20460.72289
9.46,52.82,0.088,8.14,8.04,25124.0201
19.93,56.12,0.087,110.8,75.8,9080.607903
13.06,65.25,0.088,0.055,0.119,10276.62651
11.33,75.1,4.915,189.6,185.6,16000.64322
14.88,69.49,4.919,0.066,0.063,14492.53012
14.71,80.8,0.082,0.022,0.156,11485.09091
10.67,52.49,4.925,210.4,26.92,8478.072289
22.84,74.2,4.912,0.073,0.093,19567.14734
7.04,52.79,0.087,105.1,89.4,11728.40201
24.61,46.88,4.921,573.2,586.8,15532.25806
20.03,58.19,0.072,189.0,189.6,18580.08097
19.9,60.99,4.928,0.106,0.052,11426.62614
22.01,66.94,4.924,311.0,43.35,11525.83587
10.38,51.4,0.088,0.066,0.115,25969.20603
24.08,74.9,0.259,6.375,5.293,23816.62921
8.78,87.8,0.084,0.059,0.111,16376.92462
23.59,61.9,0.074,628.8,202.1,13568.38906
14.59,73.8,0.077,345.4,136.4,10233.85354
21.53,60.12,0.271,0.073,0.1,20192.35955
18.62,86.5,4.914,0.055,0.159,12173.07457
21.76,61.1,0.1,0.091,0.107,17099.08815
15.91,79.9,0.073,0.044,0.145,7807.228916
22.11,89.6,0.307,61.62,45.86,12390.76609
17.09,64.8,0.079,0.048,0.082,23622.99595
17.63,60.78,0.087,485.2,39.74,9536.614646
18.35,67.91,0.071,0.066,0.093,11947.95181
14.65,48.18,0.081,224.3,233.3,19460.24096
20.96,63.91,0.074,551.1,79.6,16892.53012
16.38,86.9,4.915,0.066,0.159,10749.66565
22.03,87.3,4.917,0.091,0.144,16660.0627
13.86,58.01,4.92,0.106,0.085,14478.15075
25.54,56.82,0.3,809.0,83.1,16468.06946
23.57,71.5,4.907,0.08,0.13,41723.84937
20.03,70.0,4.925,748.0,741.0,16697.00405
16.55,77.1,4.909,0.033,0.156,16920.0
26.46,32.07,0.08,558.3,595.9,16838.70968
22.27,70.3,4.917,106.4,95.7,12173.61702
17.27,89.2,4.917,2.092,1.998,11251.82186
18.07,60.51,0.087,479.4,89.5,16331.56627
21.19,70.6,0.079,35.36,29.35,10212.76596
24.31,72.0,4.927,269.7,185.5,23009.90596
21.76,86.7,4.916,0.048,0.211,12826.14913
24.98,37.28,4.943,378.6,197.6,15544.35138
14.53,55.71,0.083,0.069,0.07,10299.75904
17.21,74.6,0.069,0.026,0.1,28433.45455
29.42,55.1,4.908,867.0,95.9,28083.01255
14.49,74.4,0.072,19.58,17.72,14324.36364
24.69,63.09,4.925,155.8,131.2,13200.72948
16.08,59.38,0.08,113.2,124.1,16504.28141
23.67,68.21,4.917,823.0,64.0,18491.07692
28.54,65.13,4.909,862.0,85.2,30101.42259
15.77,66.72,0.088,0.084,0.122,25891.08434
24.0,48.28,0.072,689.6,84.5,16667.85425
21.74,58.31,0.081,617.0,89.9,16298.70968
24.25,92.9,4.924,44.15,33.45,16461.44201
34.08,16.01,4.905,728.0,122.7,26205.89342
17.09,52.32,0.076,191.7,220.1,15944.09639
17.93,82.3,0.07,0.069,0.141,14743.96761
16.9,85.7,4.915,0.037,0.159,14790.60729
19.39,76.6,0.068,0.055,0.059,15074.04255
28.9,32.92,4.921,910.0,60.67,19554.46154
16.78,58.59,0.074,377.7,54.68,10366.38655
15.63,75.8,0.073,10.55,10.84,24798.07229
15.19,86.8,0.072,0.04,0.096,7951.807229
14.68,76.0,0.08,0.048,0.148,15458.90909
15.38,69.16,4.91,71.9,70.6,15539.27711
16.2,73.2,0.071,157.0,147.9,18269.09091
17.96,78.5,4.917,8.16,7.16,11887.28745
23.84,60.62,4.922,886.0,65.48,16246.15385
5.102,86.4,0.08,0.073,0.163,9991.836735
28.29,48.18,0.068,219.1,232.4,28824.07524
25.63,51.48,0.28,381.8,154.6,15450.2145
20.37,80.6,0.076,0.069,0.126,12896.49231
13.37,70.3,0.081,204.6,171.9,14458.06452
20.74,81.0,4.913,0.077,0.111,13179.16241
13.35,88.5,4.916,0.329,0.415,12119.27273
15.94,58.71,0.083,0.066,0.137,15857.86315
14.34,44.56,0.077,367.9,40.62,9542.376951
24.18,76.8,0.228,247.5,144.9,14644.16752
11.56,79.5,0.076,0.066,0.126,15903.96158
20.16,52.69,0.079,92.9,101.6,25128.72727
26.0,79.3,4.912,1.521,1.2,40627.28033
11.5,87.3,4.919,11.23,11.36,11467.8995
17.76,73.9,0.08,3.22,2.94,28770.90909
19.97,42.8,0.086,347.3,292.0,10745.06024
16.55,70.2,2.54,0.831,0.749,26239.35484
21.2,72.0,0.069,639.4,593.2,15974.08907
12.16,74.0,0.072,0.07,0.141,17644.33735
28.19,78.0,4.909,701.0,274.3,28499.05956
14.55,86.3,0.074,0.037,0.141,20605.3012
27.23,43.58,0.083,0.102,0.074,24504.10042
17.78,76.5,0.068,0.073,0.133,15933.27935
30.52,43.93,4.922,772.0,93.8,25492.21757
28.11,46.3,4.919,711.0,102.9,19442.21538
17.75,79.1,0.067,11.6,9.56,10703.80567
13.91,70.4,0.074,90.0,89.3,18877.74874
23.57,61.59,0.078,67.94,57.11,14175.31915
21.7,64.99,0.071,900.0,128.2,18510.12146
14.06,67.31,0.079,80.1,79.9,17413.14573
14.54,73.4,0.074,31.9,33.87,24776.12903
19.58,78.7,0.072,70.9,60.43,9693.37386
18.59,66.57,4.919,587.1,126.3,16209.45455
19.23,80.2,4.911,2.581,2.03,13716.8652
21.01,84.0,4.915,0.037,0.163,28386.46154
20.73,81.7,4.914,201.8,172.6,12156.10942
23.24,86.9,4.923,0.091,0.13,25278.99687
13.53,65.01,0.083,313.5,195.6,9496.278511
21.51,77.6,0.353,183.8,126.2,10296.22063
29.93,50.67,0.069,829.0,142.8,23471.26154
12.48,81.1,0.083,474.6,53.94,9381.032413
29.41,30.64,4.904,0.077,0.096,36064.70219
24.38,82.7,4.925,0.08,0.122,30683.88715
19.68,79.0,4.917,580.0,534.4,15892.46964
15.85,89.7,4.913,39.54,34.69,11560.80972
20.97,80.8,0.071,61.75,49.61,12323.44615
24.21,47.97,0.071,240.4,263.9,23400.36923
18.08,73.6,0.075,244.0,205.4,19252.36364
21.47,58.02,4.919,0.091,0.1,18868.96552
13.91,80.7,0.086,0.066,0.159,14920.48193
9.2,86.1,0.088,107.2,87.3,8453.301321
25.49,38.86,0.07,400.8,433.1,20889.6
18.63,48.77,0.084,82.6,43.87,8251.620648
24.15,93.1,4.926,0.066,0.104,18598.11912
26.09,91.6,4.906,244.2,189.2,27054.54545
25.53,62.48,0.069,477.6,113.3,20848.24615
16.84,71.2,0.082,0.029,0.126,24471.27273
29.03,49.52,4.911,869.0,95.7,27570.87866
11.16,78.5,0.082,0.088,0.159,11011.08434
13.47,68.49,4.918,0.048,0.1,11109.72389
12.2,75.5,0.087,151.1,113.8,14960.96386
27.21,64.62,4.927,648.5,178.6,21059.81191
33.37,28.18,0.078,595.9,126.5,27040.66946
11.98,69.42,0.084,0.102,0.096,14908.91566
15.9,54.69,0.079,393.0,428.5,17395.77889
15.63,63.99,0.083,119.6,109.8,8217.046819
14.53,82.5,0.083,0.033,0.1,20206.54545
10.24,82.3,0.085,0.084,0.126,13995.18072
8.71,82.7,0.086,370.2,47.96,9623.04922
11.5,74.0,4.915,0.073,0.122,18349.87952
36.33,21.11,4.928,848.0,68.78,30932.88703
10.94,79.3,0.089,235.8,229.0,13253.81818
23.31,60.68,0.077,612.1,605.9,10884.53441
16.77,86.5,0.074,0.037,0.108,16541.09091
12.03,69.92,0.085,0.059,0.13,26839.51807
11.34,81.7,0.081,0.081,0.13,21181.93548
17.74,61.54,0.08,460.9,302.5,14830.54545
13.5,85.8,4.914,0.048,0.093,15851.6129
24.58,54.65,4.909,633.5,37.99,21944.5768
16.36,87.4,0.073,0.069,0.089,19009.15663
25.67,57.32,4.915,563.1,30.13,23690.03135
27.62,32.92,4.925,130.2,143.7,29000.86154
24.15,52.55,0.291,585.6,128.4,13343.90194
18.46,69.3,0.072,486.1,68.86,11959.51807
14.91,83.8,0.068,0.018,0.145,15342.54545
29.0,49.62,4.909,10.06,8.55,44465.27197
17.78,77.5,0.07,53.74,46.83,11123.56275
19.69,89.1,4.909,24.3,17.33,9913.789581
19.43,74.5,0.067,0.04,0.126,15267.46988
13.53,83.6,0.078,178.0,167.5,15137.41935
10.14,88.3,0.087,0.037,0.141,13732.25806
21.87,68.03,4.92,738.0,219.9,17402.42915
16.38,72.6,0.069,0.04,0.119,15097.2389
15.32,63.35,0.08,2.602,2.411,11438.95477
19.3,64.89,4.928,103.7,68.25,10271.12462
17.24,64.84,0.085,0.033,0.119,15505.89666
15.44,65.22,0.08,0.059,0.082,14489.72864
16.24,84.3,0.072,622.4,641.4,18112.0
8.57,86.9,0.074,0.029,0.122,13889.03226
25.32,85.3,4.927,0.073,0.189,26920.16736
21.76,43.04,0.087,246.7,283.8,18298.18182
11.53,79.0,0.078,0.073,0.093,25995.18072
14.16,38.79,0.083,349.9,404.1,16464.57831
18.59,84.9,4.92,0.066,0.13,20503.96761
20.4,47.81,0.085,705.0,39.73,16442.18182
25.08,57.49,0.072,585.2,41.3,24249.78056
11.23,83.0,0.074,0.073,0.096,23278.06452
11.9,86.9,0.082,0.044,0.115,9300.360144
21.91,60.21,0.082,126.6,112.8,19174.73684
24.58,48.88,4.918,688.0,201.9,13282.43161
16.23,76.8,4.915,0.055,0.093,14411.56627
19.76,86.7,0.068,146.5,124.2,11177.35385
10.85,51.09,0.08,0.117,0.13,25515.18072
15.99,79.7,0.069,48.14,44.45,19514.18182
17.08,73.4,0.072,2.59,2.557,15909.39759
23.88,86.5,4.916,0.059,0.17,22371.21339
12.31,72.6,0.072,0.044,0.152,18644.81928
13.57,82.9,0.082,0.044,0.115,18301.93548
17.27,61.66,0.08,161.5,152.9,9922.591093
19.66,56.72,0.079,293.4,281.8,12009.7166
9.45,77.6,0.082,0.059,0.104,14625.54217
18.4,87.1,4.92,0.062,0.119,15973.85087
25.34,85.4,4.924,0.069,0.085,29179.18495
7.03,90.4,0.082,0.055,0.141,9525.090036
22.45,75.2,0.07,421.8,308.3,18520.61538
21.0,93.8,4.92,23.44,19.62,10531.56282
10.3,72.3,0.088,0.048,0.096,26070.36145
29.76,22.61,4.965,309.8,119.6,14491.1951
30.14,43.8,4.924,685.5,85.7,24799.33054
13.46,84.2,0.071,0.051,0.067,15307.95181
27.67,34.91,4.903,594.3,110.6,26693.41693
24.8,40.67,4.922,237.3,261.5,17145.91093
24.32,41.88,4.917,127.3,137.7,18882.58065
17.54,61.79,0.082,445.9,161.4,16846.26506
15.93,57.6,0.083,161.5,151.1,15462.58065
18.46,85.5,0.069,0.044,0.145,25768.42105
16.43,71.0,0.085,195.1,178.0,13387.63636
13.43,69.86,0.076,0.04,0.108,25538.31325
14.86,68.76,0.075,85.2,77.9,19444.36364
24.15,57.02,4.925,644.4,53.48,12844.74164
16.76,51.14,0.084,616.6,45.54,16602.69347
22.29,52.08,0.291,0.874,0.8,19068.60061
16.24,65.32,0.074,297.7,266.7,17750.32258
11.39,85.2,0.082,0.048,0.148,8280.432173
35.76,16.77,4.908,80.2,79.9,41735.89958
20.39,45.06,0.083,0.077,0.044,12809.63855
23.79,87.4,4.915,0.055,0.156,22473.64017
18.23,86.1,0.162,0.055,0.096,12366.20061
14.96,84.8,0.085,249.6,187.9,9114.216867
24.15,53.32,4.919,0.091,0.111,11759.27052
15.85,76.3,0.072,0.026,0.141,9381.032413
13.16,55.21,4.921,0.048,0.126,25124.0201
10.13,67.77,0.082,0.059,0.156,9542.376951
7.41,84.5,0.083,169.9,30.36,13804.33735
11.45,84.4,0.079,0.073,0.141,13877.41935
16.95,59.41,0.074,519.8,549.8,16078.06452
25.51,36.21,4.931,259.6,289.3,25820.68966
20.21,84.9,0.068,0.051,0.115,25911.13846
16.47,84.1,4.917,0.04,0.141,11123.16109
18.54,88.2,4.924,0.055,0.163,23733.76518
20.91,81.3,0.069,0.925,0.819,27258.09231
10.52,80.3,4.915,0.062,0.115,25205.06533
10.65,85.1,0.083,0.117,0.159,13645.16129
12.24,69.46,4.921,0.037,0.13,14324.51613
22.2,68.77,4.927,561.1,218.6,12914.77204
26.18,65.86,4.904,0.292,0.296,15468.33856
12.71,72.0,0.075,0.048,0.137,13581.29032
7.38,90.1,0.074,0.095,0.141,14437.62814
24.53,57.75,0.305,597.9,70.9,14744.18795
14.41,65.48,4.917,223.8,222.3,12181.93548
27.73,46.68,4.908,7.16,6.099,47146.44351
11.45,52.37,0.076,0.073,0.085,9559.663866
13.36,45.99,0.086,50.78,57.88,15927.0108
15.42,84.8,0.07,0.048,0.13,26251.63636
13.62,83.7,0.071,0.081,0.104,29009.45455
18.17,93.2,0.067,0.069,0.156,9897.629179
25.04,59.77,4.925,887.0,87.5,18002.91498
16.13,87.5,0.067,0.022,0.104,15761.45455
28.34,32.34,4.908,0.091,0.078,29413.9185
17.6,60.67,0.081,189.1,227.1,16111.80723
21.96,58.96,0.102,0.077,0.096,15564.25532
12.64,82.6,0.085,0.018,0.13,16093.09091
18.28,87.5,4.915,0.059,0.137,14706.38298
24.25,89.5,4.91,39.86,30.54,19121.75549
12.62,84.6,0.08,0.069,0.115,11173.01205
12.76,85.3,0.068,6.643,6.88,25980.78392
15.02,85.8,0.07,0.176,0.33,28561.45455
21.12,44.71,4.914,717.0,60.57,14411.65992
15.72,55.49,0.082,441.6,154.7,10429.77191
18.59,52.6,0.084,636.4,266.4,16660.58291
28.5,72.9,4.904,430.1,376.0,27235.10972
20.89,63.53,0.071,632.9,357.9,16731.98381
25.21,61.96,4.908,413.7,91.3,27817.90795
10.8,60.3,0.09,0.051,0.119,18407.71084
20.29,43.43,0.085,443.2,390.7,10721.92771
17.14,57.23,0.086,480.6,59.52,17042.89157
11.23,66.01,0.089,585.2,599.7,17950.84337
23.29,61.09,0.069,428.0,240.1,17040.97166
15.85,77.2,4.915,0.04,0.119,15140.40486
15.43,90.2,4.913,14.51,12.49,11310.12146
25.87,45.75,0.304,782.0,47.09,15050.13279
21.58,73.1,4.919,399.8,319.4,16504.61538
23.99,61.39,4.923,734.0,62.49,11508.23289
13.93,45.17,0.081,0.051,0.067,16678.55422
12.26,77.3,4.914,0.062,0.126,14020.82412
10.66,86.8,0.088,183.8,104.0,7957.743097
24.88,50.38,0.068,840.0,34.74,18798.27692
24.1,84.6,4.919,202.8,141.8,17713.35423
10.9,65.4,0.082,257.4,54.77,15244.33735
16.38,68.52,0.073,414.4,264.7,16687.74194
24.21,92.2,4.919,134.5,102.4,19500.94044
21.7,45.75,4.92,0.095,0.096,11637.67109
15.47,69.69,0.073,0.018,0.148,17669.81818
14.63,76.3,0.079,0.026,0.145,15057.45455
23.7,85.7,4.917,0.091,0.104,22256.7364
20.65,45.99,0.088,824.0,82.1,17867.63636
14.54,60.28,0.079,0.04,0.115,7508.283313
20.19,50.65,4.917,0.124,0.185,25467.09677
27.47,55.0,4.923,841.0,171.8,22313.35385
13.79,72.1,0.083,401.2,34.61,9133.253301
19.44,72.0,0.102,0.084,0.093,14449.60486
12.13,79.0,0.073,0.051,0.122,9414.939759
18.47,66.5,4.923,41.65,41.8,26077.40891
24.63,92.4,4.919,97.5,74.3,16094.29467
22.46,47.17,0.075,509.9,92.6,18101.20482
23.46,53.86,4.925,294.5,284.4,13755.75077
13.47,80.8,0.082,0.07,0.215,14851.08434
17.75,85.0,4.919,0.062,0.13,15455.22267
9.11,48.68,0.089,464.3,493.3,15508.58291
31.08,56.56,4.911,856.0,76.9,32493.38912
15.85,83.6,0.073,2.587,2.277,11386.18182
25.3,62.58,0.068,715.0,90.1,19997.53846
13.29,57.94,0.087,0.04,0.063,10282.40964
24.1,84.2,4.922,0.088,0.115,31610.7837
11.92,85.3,0.071,6.61,6.787,11172.66332
15.75,92.6,0.069,29.32,23.96,12130.90909
18.8,87.6,4.915,0.088,0.093,12078.93769
11.88,91.0,0.078,0.055,0.115,14266.45161
13.21,79.9,2.542,193.7,68.8,7975.030012
15.6,58.7,0.073,321.0,57.14,16586.0241
8.5,90.4,0.083,0.044,0.137,14709.70854
17.05,67.76,0.072,374.7,154.0,9553.901561
21.87,75.7,4.918,0.077,0.107,16362.16547
15.65,89.7,4.913,33.44,29.24,11234.33198
12.7,60.25,0.084,135.2,138.1,16192.77108
34.9,21.44,4.906,498.5,171.7,26235.98746
15.42,60.95,0.082,0.048,0.089,16543.57743
32.41,18.14,4.903,655.8,116.6,25417.42947
